parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomflag,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12934527,-0.0325,"Wednesday, January 27, 2016",1,,,3,FALSE,4,,4,3,,,2590,2590,,,,,6037,,3,,,,2,34070040,-117821640,7322,1,,,,1,101,261,SDSFH,60374013.03,33836,3101,,96513,0,,,,1,,,1987,,,388150,667819,2015,279669,8051.98,,,6.0374E+13
12502248,0.0583,"Wednesday, January 27, 2016",1,,,3,FALSE,3,,4,3,,,3106,3106,,,,,6037,,3,,,,2,33814048,-118185984,7970,,,,,,100,261,LBR1N,60375722.01,46298,3101,275067,96241,0,,,,1,,,1975,,,140383,164433,2015,24050,5011.9302,,,6.03757E+13
14223028,-0.137,"Wednesday, January 27, 2016",,,,2,FALSE,4,,,2,,,1902,1902,,,,,6059,,2,2,454,TRUE,,33823660,-117827528,8000,1,,,1,,122,261,,60590758.13,33252,1286,,97065,7,,,,,,,1972,1,,163586,464072,2015,300486,5142.6401,,,6.05908E+13
14673134,-0.0419,"Wednesday, January 27, 2016",1,7,,1,FALSE,2,,,1,,,868,868,,,,,6059,,1,1,0,,6,33672664,-117772352,,1,,,,1,34,266,,60590525.17,52650,1286,274828,96952,4,,,6,,,,1976,1,,58528,279246,2015,220718,2959.6001,,,6.05905E+13
10797911,0.0159,"Wednesday, January 27, 2016",,,,2,FALSE,3,,4,2,,,2077,2077,,,,,6037,,2,,,,2,34175908,-118540648,9659,,,,,,100,261,LAR1,60371393.01,12447,3101,47950,96379,0,,,,1,,,1956,,,173651,559650,2015,385999,7060.7002,,,6.03714E+13
10818478,0.0478,"Wednesday, January 27, 2016",,,,1,FALSE,2,,7,1,,,908,908,,,,,6037,,1,,,,2,34220112,-118516848,6037,,,,,,100,261,LAR1,60371312,12447,3101,32368,96355,0,,,,1,,,1952,,,69643,353584,2015,283941,4397.73,,,6.03713E+13
17213152,-0.005,"Wednesday, January 27, 2016",,,,1,FALSE,2,,,1,,,836,836,,,,,6111,,1,1,0,,,34189700,-118883000,2613,,,,,,1129,266,,61110069,34278,2061,,96383,4,,,,,109,,1978,,,92000,262000,2015,170000,3027.04,,,6.11101E+13
12913775,0.008,"Wednesday, January 27, 2016",,,,3,FALSE,4,,4,3,,,2032,2032,,,,,6037,,3,,,,2,34100884,-117885696,6935,,,,,,100,261,CVR1,60374059,24245,3101,,96473,0,,,,1,,,1956,,,115993,386646,2015,270653,4967.8101,,,6.03741E+13
14122522,-0.0987,"Wednesday, January 27, 2016",,,,1,FALSE,2,,,1,,,925,925,,,,,6059,,1,2,441,,,33837604,-118041592,1776,,,,,,122,261,,60591101.02,15237,1286,,96183,5,,,,,,,1971,1,,77927,158040,2015,80113,3531.48,,,6.05911E+13
11569894,0.0109,"Wednesday, January 27, 2016",1,,,2,FALSE,1,,4,2,,,935,935,,,,,6037,,2,,,,2,34049000,-118466000,32989,1,,,,1,010E,266,LAR3,60372643.01,12447,3101,113910,96030,0,,,,1,,,1971,,,118942,579676,2015,460734,7096.2202,,,6.03726E+13
14139768,0.0344,"Wednesday, January 27, 2016",,,,3,FALSE,3,,,3,,,1812,1812,,,,,6059,1,3,2,451,,,33905220,-117892656,10800,,,,,,122,261,,60590015.05,24812,1286,,97043,7,,,,,,,1963,3,,47165,73172,2015,26007,1151.0601,,,6.059E+13
11417773,0.0935,"Wednesday, January 27, 2016",,,,3,FALSE,3,,7,3,,,1754,1754,,,,,6037,,3,,,,2,33941544,-118363280,6078,,,,,,010C,266,LCR2YY,60376015.02,45888,3101,,96136,0,,,,1,,,2003,,,162074,290693,2015,128619,4282.0898,,,6.0376E+13
12694970,0.0139,"Wednesday, January 27, 2016",,,,3,FALSE,3,,4,3,,,1318,1318,,,,,6037,,3,,,,7,33788300,-118318000,60890,1,,,,1,010C,266,LORVD1500,60376701,53027,3101,,96217,0,,,,1,,,1976,,,117000,377000,2015,260000,4790.2598,,,6.03767E+13
17208415,0.0402,"Wednesday, January 27, 2016",,,,2.5,FALSE,2,,,2.5,66,561,1122,1122,,,561,,6111,1,2,1,0,,,34227504,-118872352,,,,,,,1129,266,,61110063.01,34278,2061,,96383,4,,1,,,,,1985,2,,177140,295231,2015,118091,3159.28,,,6.11101E+13
12908141,0.0247,"Wednesday, January 27, 2016",1,,,3,FALSE,4,,4,3,,,2332,2332,,,,,6037,,3,,,,2,34081620,-117833152,10217,1,,,,1,101,261,SDSF10000,60374013.04,33836,3101,,96513,0,,,,1,,,1973,,,377000,709000,2015,332000,8362.4502,,,6.0374E+13
12796368,-0.0233,"Wednesday, January 27, 2016",,,,1,FALSE,3,,7,1,,,1029,1029,,,,,6037,,1,,,,7,33949984,-118018928,6894,,,,,,100,261,WHR16000,60375033.01,14634,3101,,96171,0,,,,1,,,1952,,,128823,407991,2015,279168,5063.7202,,,6.0375E+13
10734317,-0.0111,"Wednesday, January 27, 2016",1,,,4,TRUE,5,,4,4,,,3705,3705,,,,,6037,,4,,,,2,34180628,-118654888,14500,1,,,,1,101,261,LARE11,60371373.02,12447,3101,48570,96389,0,,,,1,,,1964,,,53300,293150,2015,239850,10867.0195,,,6.03714E+13
12808659,0.002,"Wednesday, January 27, 2016",,,,2,FALSE,2,,7,2,,,1401,1401,,,,,6037,,2,,,,7,34048904,-117972608,5738,,,,,,100,261,LPR1YY,60374071.01,39306,3101,,96490,0,,,,1,,,1956,,,154360,312483,2015,158123,4254.1899,,,6.03741E+13
11510198,0.4485,"Wednesday, January 27, 2016",,,,1,FALSE,4,,7,1,,,1337,1337,,,,,6037,,1,,,,7,33870868,-118400080,3016,,,,,,100,261,HBR1YY,60376210.04,29712,3101,,96109,0,,,,1,,,1911,,,321220,1421330,2015,1100110,15423.8398,,,6.03762E+13
14164404,0.0714,"Wednesday, January 27, 2016",,,,2,FALSE,4,,,2,,,1537,1537,,,,,6059,,2,2,400,,,33900276,-117823680,9729,,,,,,122,261,,60590218.22,21412,1286,,97078,7,,,,,,,1962,1,,98460,429412,2015,330952,5087.9199,,,6.05902E+13
14683360,-0.0398,"Wednesday, January 27, 2016",1,7,,2,FALSE,2,,,2,,,1240,1240,,,,,6059,,2,1,0,,6,33625616,-117644144,,1,,,,1,34,266,,60590320.35,12773,1286,,96996,5,,,6,,,,1978,1,TRUE,128672,245782,2015,117110,2539.8401,,,6.05903E+13
12842177,0.0488,"Wednesday, January 27, 2016",1,,,1,FALSE,3,,7,1,,,1080,1080,,,,,6037,,1,,,,2,34027496,-117916880,5562,,,,,,100,261,LCA16000,60374078.01,118694,3101,,96488,0,,,,1,,,1955,,,104955,336592,2015,231637,3925.1201,,,6.03741E+13
12974785,0.1266,"Wednesday, January 27, 2016",,,,1,FALSE,2,,7,1,,,1071,1071,,,,,6037,,1,,,,7,34096656,-117978696,4897,,,,,,100,261,BPR1,60374049.01,10241,3101,,96465,0,,,,1,,,1949,,,82210,308645,2015,226435,3979.1101,Y,14,6.0374E+13
14237135,0.0649,"Wednesday, January 27, 2016",,,,2.5,FALSE,4,,,2.5,,,2045,2045,,,,,6059,,2,2,582,,,33801676,-117845336,6000,,,,,,122,261,,60590762.05,33252,1286,,97065,8,,1,,,,,1967,2,,62015,85678,2015,23663,1172.34,,,6.05908E+13
10884152,0.0998,"Wednesday, January 27, 2016",1,,,3,FALSE,3,,4,3,,,1380,1380,,,,,6037,,3,,,,2,34200500,-118418000,8997,,,,,,010C,266,LAR3,60371234.2,12447,3101,268548,96450,0,,,,1,,,2006,,,287200,359000,2015,71800,4406.4302,,,6.03712E+13
10715001,-0.2169,"Wednesday, January 27, 2016",,,,2,FALSE,3,,7,2,,,1570,1570,,,,,6037,,2,,,,2,34213292,-118610880,8282,,,,,,100,261,LARS,60371343.04,12447,3101,30731,96339,0,,,,1,,,1958,,,43834,65225,2015,21391,4886.46,,,6.03713E+13
11596483,-0.0243,"Wednesday, January 27, 2016",,,,3,FALSE,3,,1,3,,,1950,1950,,,,,6037,,3,,,,2,34007528,-118388624,1366,,,,,,010C,266,CCPD,60377025.02,51617,3101,,96095,0,,,,1,,,1973,,,285641,411848,2015,126207,5415.6802,,,6.0377E+13
11977529,-0.0471,"Wednesday, January 27, 2016",,,,1,FALSE,2,,7,1,,,1058,1058,,,,,6037,,1,,,,7,34125240,-118188064,8916,,,,,,100,261,LARD1.5,60371832.21,12447,3101,115609,96023,0,,,,1,,,1923,,,89075,396297,2015,307222,6806.4302,,,6.03718E+13
11198133,0.0315,"Wednesday, January 27, 2016",1,,,3,FALSE,3,,7,3,,,2000,2000,,,,,6037,,3,,,,2,34567568,-118129928,6657,,,,,,100,261,PDA22,60379104.04,40227,3101,,97328,0,,,,1,,,1988,,,137684,183541,2015,45857,3297.98,,,6.03791E+13
17159957,0.0714,"Wednesday, January 27, 2016",,,,4,TRUE,6,,,4,,2198,3335,3335,,,2198,,6111,1,4,2,634,,,34208192,-119181776,6000,,,,,,1110,261,,61110033,13150,2061,,97101,11,,,,,242,,1947,2,,221924,539018,2015,317094,6494.2798,,,6.111E+13
14094195,0.0797,"Wednesday, January 27, 2016",,,,2,FALSE,3,,,2,,,1100,1100,,,,,6059,,2,1,396,,,33779712,-117977472,8100,,,,,,122,261,,60590881.07,24832,1286,,97048,6,,,,,,,1955,1,,33445,60497,2015,27052,1013.74,,,6.05909E+13
12265019,0.4101,"Thursday, January 28, 2016",,,,1,FALSE,3,,7,1,,,1176,1176,,,,,6037,,1,,,,7,33899392,-118245488,4813,,,,,,100,261,CORL,60375428,24174,3101,,96090,0,,,,1,,,1950,,,19554,33404,2015,13850,5529.4102,,,6.03754E+13
12724168,0.1689,"Thursday, January 28, 2016",1,,,3,FALSE,4,,7,3,,,2492,2492,,,,,6037,,3,,,,2,33926096,-118091552,8781,,,,,,100,261,NOR105,60375503,53636,3101,,96193,0,,,,1,,,1951,,,171334,189054,2015,17720,5545.4302,,,6.03755E+13
12265173,-0.0202,"Thursday, January 28, 2016",,,,1,FALSE,3,,7,1,,,1103,1103,,,,,6037,,1,,,,7,33900664,-118249456,5507,,,,,,100,261,CORL,60375428,24174,3101,,96090,0,,,,1,,,1952,,,84000,247000,2015,163000,4322.52,,,6.03754E+13
11653724,-0.2666,"Thursday, January 28, 2016",1,,,5,TRUE,6,,10,5,,,5211,5211,,,,,6037,,5,,,,2,34129264,-118430544,14849,1,,,,1,101,261,LARE20,60372611.02,12447,3101,113749,96086,0,,,,1,,,1981,,,1010000,2950000,2015,1940000,36231.1602,,,6.03726E+13
10902567,0.0334,"Thursday, January 28, 2016",,,,1,FALSE,2,,7,1,,,1123,1123,,,,,6037,,1,,,,7,34159136,-118401520,6500,,,,,,100,261,LAR1,60371240,12447,3101,268551,96452,0,,,,1,,,1937,,,217006,393927,2015,176921,4815.6401,,,6.03712E+13
10920490,0.5647,"Thursday, January 28, 2016",1,,,2,FALSE,4,,4,2,,,1920,1920,,,,,6037,,2,,,,2,34217312,-118346744,7599,1,,,,1,101,261,LARS,60371021.04,12447,3101,41131,96375,0,,,,1,,,1963,,,195083,780337,2015,585254,9099.7695,,,6.0371E+13
12206759,0.0266,"Thursday, January 28, 2016",,,,2,FALSE,4,,7,2,,,1645,1645,,,,,6037,,2,,,,7,33963340,-118304744,6674,,,,,,100,261,LARD2,60372381,12447,3101,118208,96028,0,,,,1,,,1926,,,66695,284613,2015,217918,3654.8999,,,6.03724E+13
11620355,0.001,"Thursday, January 28, 2016",1,,,3,FALSE,2,,1,3,,,2118,2118,,,,,6037,,3,,,,2,34065700,-118430000,43007,1,,,,1,010C,266,LAR5,60372657,12447,3101,118920,96005,0,,,,1,,,1982,,,313159,622179,2015,309020,7576.0601,,,6.03727E+13
14012802,0.0488,"Thursday, January 28, 2016",,,,1.5,FALSE,4,,,1.5,,,1188,1188,,,,,6059,,1,2,427,,,33811064,-118022040,6100,,,,,,122,261,,60591102.03,10608,1286,,96180,6,,1,,,,,1959,1,,58229,365136,2015,306907,4341.1401,,,6.05911E+13
10970501,0,"Thursday, January 28, 2016",1,,,3,FALSE,5,,7,3,,,2465,2465,,,,,6037,,3,,,,2,34315360,-118432584,7518,,,,,,100,261,LARS,60371060.2,12447,3101,34213,96368,0,,,,1,,,1957,,,231022,392016,2015,160994,4926,,,6.03711E+13
12649911,-0.0346,"Thursday, January 28, 2016",,,,3,FALSE,3,,7,3,,,1614,,,1614,,,6037,,3,,,,,34042748,-118256088,4802,,,,,,300,247,LARD1.5,60372079,12447,3101,54300,96221,0,,,,3,,,1898,,,210000,384000,2015,174000,4929.1201,,,6.0373E+13
14486030,0.1071,"Thursday, January 28, 2016",,,,2,FALSE,2,,,2,,,1114,1114,,,,,6059,1,2,1,299,,,33620444,-117639440,2866,,,,,,122,261,,60590320.37,12773,1286,,96996,5,,,,,,,1974,1,,46487,81080,2015,34593,851.7,,,6.05903E+13
12206909,-0.0576,"Thursday, January 28, 2016",,,,2,FALSE,3,,7,2,,,2048,2048,,,,,6037,,2,,,,7,33962432,-118307088,6675,,,,,,100,261,LARD2,60372381,12447,3101,118208,96028,0,,,,1,,,1929,,,129000,359000,2015,230000,5709.5,,,6.03724E+13
12221397,0.009,"Thursday, January 28, 2016",,,,1,FALSE,3,,7,1,,,1080,1080,,,,,6037,,1,,,,7,33947632,-118274712,5407,,,,,,100,261,LAR2,60372405,12447,3101,268496,95984,0,,,,1,,,1930,,,21547,45543,2015,23996,3253.51,,,6.03724E+13
12741247,-0.046,"Thursday, January 28, 2016",,,,2,FALSE,4,,7,2,,,1347,1347,,,,,6037,,2,,,,2,33914176,-118062952,126431,,,,,,010C,266,NOR3,60375523.01,53636,3101,,96193,0,,,,1,,,1964,,,34044,46058,2015,12014,960.46,,,6.03755E+13
13968009,0.0247,"Thursday, January 28, 2016",,,,2.5,FALSE,4,,,2.5,,,2389,2389,,,,,6059,1,2,2,511,,,33733376,-117976528,6370,,,,,,122,261,,60590997.03,34780,1286,,96990,8,,1,,,,,1971,2,,174857,318904,2015,144047,7982.0601,,,6.0591E+13
10924275,0.0188,"Thursday, January 28, 2016",1,,,1,FALSE,3,,7,1,,,1273,1273,,,,,6037,,1,,,,2,34210528,-118363680,7937,,,,,,100,261,LAR1,60371221.2,12447,3101,41131,96375,0,,,,1,,,1948,,,75957,239680,2015,163723,2967.8999,,,6.03712E+13
11232415,-0.0263,"Thursday, January 28, 2016",1,,,2,FALSE,3,,4,2,,,1189,1189,,,,,6037,,2,,,,2,34550116,-118028224,6418,,,,,,100,261,PDR17000,60379107.06,40227,3101,,97330,0,,,,1,,,1995,,,80994,108166,2015,27172,2196.26,,,6.03791E+13
12705890,0.01,"Thursday, January 28, 2016",,,,2,FALSE,4,,4,2,,,1852,1852,,,,,6037,,2,,,,2,33780736,-118365672,7125,,,,,,100,261,RPRS10000,60376704.03,54053,3101,,96122,0,,,,1,,,1965,,,218275,1091377,2015,873102,12534.4199,,,6.03767E+13
14455107,0.0237,"Thursday, January 28, 2016",,,,2.5,FALSE,3,,,2.5,,,2427,2427,,,,,6059,,2,2,493,,,33481612,-117592784,5086,,,,,,1,261,,60590320.23,13693,1286,,96983,0,,1,,,,,2006,,,417350,850000,2015,432650,12440.4004,,,6.05903E+13
14375083,0.0198,"Thursday, January 28, 2016",,,,3,FALSE,4,,,3,,,2777,2777,,,,,6059,,3,2,621,,,33635488,-117693232,11700,,,,,,122,261,,60590524.15,32380,1286,,96962,9,,,,,,,1977,2,,170311,286032,2015,115721,2971.6201,,,6.05905E+13
11266534,-0.0305,"Thursday, January 28, 2016",,,,1,FALSE,2,,7,1,,,1170,1170,,,,,6037,,1,,,,7,34669984,-118205424,22331,,,,,,100,261,LCA110000,60379011.02,5534,3101,,97319,0,,,,1,,,1983,,,106046,141394,2015,35348,2329.72,,,6.0379E+13
17264722,-0.0222,"Thursday, January 28, 2016",,,,2.5,FALSE,4,,,2.5,,1071,2090,2090,,,1071,,6111,1,2,2,468,,,34179508,-118926712,5129,1,422,,,1,1111,261,,61110059.08,34278,2061,46736,96351,8,,1,,,317,,1978,2,,182108,223922,2015,41814,2363.3601,,,6.11101E+13
11002077,0.0178,"Thursday, January 28, 2016",,,,2,FALSE,3,,7,2,,,1317,1317,,,,,6037,,2,,,,2,34263392,-118285776,7605,,,,,,100,261,LAR1,60371011.22,12447,3101,27484,96284,0,,,,1,,,1958,,,144912,419956,2015,275044,5146.48,,,6.0371E+13
10991993,0.0583,"Thursday, January 28, 2016",1,,,2,FALSE,3,,7,2,,,1248,1248,,,,,6037,,2,,,,2,34273564,-118351504,13294,,,,,,010M,261,LARA,60371032,12447,3101,268249,96368,0,,,,1,,,1982,,,134268,335681,2015,201413,4309.9102,,,6.0371E+13
10983640,-0.0151,"Thursday, January 28, 2016",1,,,3,FALSE,4,,7,3,,,1629,1629,,,,,6037,,3,,,,2,34286384,-118397240,5350,,,,,,100,261,LARZ5,60371042.04,12447,3101,268249,96368,0,,,,1,,,1988,,,177982,287135,2015,109153,3679.52,,,6.0371E+13
14470489,0.0853,"Thursday, January 28, 2016",,,,3,FALSE,3,,,3,,,2567,2567,,,,,6059,,3,2,497,,,33580684,-117649432,5000,,,,,,122,261,,60590320.4,12773,1286,,96996,9,,,,,,,1983,2,,185390,650626,2015,465236,6703,,,6.05903E+13
13986627,0.0266,"Thursday, January 28, 2016",,,,2,FALSE,3,,,2,,,1356,1356,,,,,6059,1,2,1,370,,,33820348,-117984000,9048,,,,,,122,261,,60590869.03,16764,1286,118872,97023,7,,,,,,,1955,1,,69339,327262,2015,257923,4497.3599,,,6.05909E+13
12724554,0.2191,"Thursday, January 28, 2016",,,,1,FALSE,3,,7,1,,,1076,1076,,,,,6037,,1,,,,7,33919160,-118091176,5515,,,,,,100,261,NOR15000,60375502.02,53636,3101,,96193,0,,,,1,,,1952,,,90548,222478,2015,131930,3108.6101,,,6.03755E+13
11601428,0.2111,"Thursday, January 28, 2016",,,,3,FALSE,2,,4,3,,,1847,1847,,,,,6037,,3,,,,7,34049684,-118384792,5127,,,,,,100,261,LAR1,60372170.01,12447,3101,275024,96016,0,,,,1,,,1924,,,236000,1180000,2015,944000,14487.3604,,,6.03722E+13
12144034,0.1062,"Thursday, January 28, 2016",1,,,5,TRUE,4,,4,5,,,3740,3740,,,,,6037,,5,,,,2,34120144,-118038624,17188,1,,,,1,101,261,ARRO,60374317,50749,3101,,96268,0,,,,1,,,1940,,,554898,1053643,2015,498745,12329.1104,,,6.03743E+13
14645852,0.0573,"Thursday, January 28, 2016",,,,1.5,FALSE,2,,,1.5,,,805,805,,,,,6059,,1,1,0,,,33718400,-117887000,,,,,,,34,266,,60590741.02,47568,1286,273041,97004,5,,1,,,,,1964,1,,50723,127879,2015,77156,1789.4,,,6.05907E+13
17197839,0.0695,"Thursday, January 28, 2016",,,,4.5,TRUE,5,,,4.5,,2086,3795,3795,,,2086,,6111,3,4,2,643,,,34267512,-118904736,8060,,,,,,1111,261,,61110076.07,25974,2061,,97097,9,,1,,,,,1997,2,,312476,520790,2015,208314,5803.8799,,,6.11101E+13
14705893,-0.002,"Thursday, January 28, 2016",,,,2,FALSE,2,,,2,,,1164,1164,,,,,6059,,2,1,0,,,33681392,-117999856,,,,,,,34,266,,60590993.09,25218,1286,,96966,0,,,,,,,1986,,,105597,481566,2015,375969,5585.7598,,,6.0591E+13
14477276,0.0695,"Thursday, January 28, 2016",,,,3,FALSE,3,,,3,,,3434,3434,,,,,6059,,3,2,602,TRUE,,33636696,-117634664,6000,,,1,,,122,261,,60590320.34,12773,1286,,96996,0,,,,,,,1989,,,326992,703867,2015,376875,6778.1001,,,6.05903E+13
14466163,-0.0233,"Thursday, January 28, 2016",13,,,3,FALSE,3,,,3,,,1943,1943,,,,,6059,,3,2,420,,,33575928,-117662640,2205,,,,,,122,261,,60590320.13,12773,1286,,96995,7,,,,,,,1976,3,,145720,484999,2015,339279,5001.3999,,,6.05903E+13
12232580,0.2971,"Thursday, January 28, 2016",,,,2,FALSE,4,,7,2,,,2023,,,2023,,,6037,,2,,,,,33936968,-118245672,6991,,,,,,200,246,LAR2,60372420,12447,3101,118849,96040,0,,,,2,,,1919,,,27543,165306,2015,137763,3973.5601,,,6.03724E+13
13859550,-0.009,"Thursday, January 28, 2016",,,,2.5,FALSE,3,,,2.5,,,2503,2503,,,,,6059,,2,2,480,,,33666212,-118011096,2875,,,,,,122,261,,60590993.1,25218,1286,,96966,0,,1,,,,,1997,,,264019,819688,2015,555669,9401.3398,,,6.0591E+13
12645740,-0.0121,"Thursday, January 28, 2016",,,,2,FALSE,3,,7,2,,,1588,,,1588,,,6037,,2,,,,,33747164,-118287944,5200,,,,,,200,246,LAR2,60372965,12447,3101,54300,96221,0,,,,2,,,1924,,,58695,176087,2015,117392,4678.5698,,,6.0373E+13
14105380,0.0218,"Thursday, January 28, 2016",,,,2,FALSE,3,,,2,,,1494,1494,,,,,6059,,2,2,420,,,33822768,-117891408,6000,1,,,,1,122,261,,60590863.03,16764,1286,275470,97024,7,,,,,,,1968,1,,87464,355334,2015,267870,4382.96,,,6.05909E+13
11260974,0.0159,"Thursday, January 28, 2016",1,,,3,FALSE,5,,4,3,,,3098,3098,,,,,6037,,3,,,,2,34634856,-118221392,9588,,,,,,100,261,LCA110000,60379103.01,5534,3101,,97319,0,,,,1,,,1990,,,215500,300000,2015,84500,4477.7798,,,6.03791E+13
13859472,0.0227,"Thursday, January 28, 2016",,,,2.5,FALSE,3,,,2.5,,,2442,2442,,,,,6059,,2,1,399,,,33667484,-118009792,2938,,,,,,122,261,,60590993.1,25218,1286,,96966,8,,1,,,,,1982,3,,229000,1075000,2015,846000,12145.7402,,,6.0591E+13
12711028,0.063,"Thursday, January 28, 2016",,,,2,FALSE,3,,1,2,,,1914,1914,,,,,6037,,2,,,,2,33781064,-118393960,9586,,,,,,100,261,RPRS10000,60376704.13,54053,3101,,96122,0,,,,1,,,1962,,,161888,809441,2015,647553,9557.9297,,,6.03767E+13
14720442,0.1026,"Thursday, January 28, 2016",,,,2.5,FALSE,3,,,2.5,,,1472,1472,,,,,6059,,2,2,0,,,33610840,-117621680,3150,,,,,,34,266,,60590320.53,15554,1286,,96993,0,,1,,,,,1990,,,156658,502000,2015,345342,6512.5601,,,6.05903E+13
11890605,0,"Thursday, January 28, 2016",1,,,1,FALSE,1,,7,1,,,817,817,,,,,6037,,1,,,,2,34141700,-118100000,,,,,,,010C,266,PSR3,60374634,47019,3101,275426,96295,0,,,,1,,,1973,,,108861,260366,2015,151505,3167.3601,,,6.03746E+13
11297283,0.0325,"Thursday, January 28, 2016",,,,2,FALSE,5,,7,2,,,1708,1708,,,,,6037,,2,,,,2,34685144,-118108832,8591,,,,,,100,261,LRRA7500,60379005.05,5534,3101,,97318,0,,,,1,,,1964,,,44654,56252,2015,11598,1401.63,,,6.0379E+13
14393251,-0.0429,"Thursday, January 28, 2016",,,,3,FALSE,4,,,3,,,2101,2101,,,,,6059,,3,2,424,TRUE,,33562904,-117733904,4667,1,,,1,,122,261,,60590626.39,37086,1286,,96974,0,,,,,,,1996,,,221996,486846,2015,264850,4884.98,,,6.05906E+13
11677791,0.0315,"Thursday, January 28, 2016",,,,1,FALSE,1,,7,1,,,734,734,,,,,6037,,1,,,,7,34079448,-118597680,5230,,,,,,100,261,LCR110,60378001.02,56780,3101,,96126,0,,,,1,,,1925,,,70800,715000,2015,644200,8577.7197,,,6.0378E+13
13900098,-0.005,"Thursday, January 28, 2016",,,,2.5,FALSE,2,,,2.5,,,3209,3209,,,,,6059,,2,2,564,,,33408180,-117607080,7350,,,,,,122,261,,60590421.03,13693,1286,,96982,7,,1,,,,,1976,1,,383702,2300000,2015,1916298,23649.5605,,,6.05904E+13
11614748,-0.0608,"Thursday, January 28, 2016",1,,,3,FALSE,2,,1,3,,,1230,1230,,,,,6037,,3,,,,2,34046300,-118440000,6624,,,,,,010C,266,LAR3,60372672,12447,3101,118887,96006,0,,,,1,,,1986,,,244762,584211,2015,339449,7137.9399,,,6.03727E+13
11584986,0.0497,"Thursday, January 28, 2016",,,,3,FALSE,2,,1,3,,,1335,1335,,,,,6037,,3,,,,2,34015800,-118481000,7465,,,,,,010C,266,SMR2,60377018.02,26964,3101,,96151,0,,,,1,,,1980,,,170561,243650,2015,73089,3251.04,,,6.0377E+13
13872921,0.0237,"Thursday, January 28, 2016",,,,2,FALSE,3,,,2,,,1290,1290,,,,,6059,,2,2,400,,,33863080,-117948656,6600,,,,,,122,261,,60590111.01,24812,1286,,97041,6,,,,,,,1956,1,,71048,294003,2015,222955,3579.7,,,6.05901E+13
10887010,1.25,"Thursday, January 28, 2016",,,,2,FALSE,4,,4,2,,,1828,1828,,,,,6037,,2,,,,2,34181572,-118417560,7160,1,,,,1,101,261,LAR1,60371236.01,12447,3101,268548,96410,0,,,,1,,,1960,,,102461,235660,2015,133199,3075.9099,,,6.03712E+13
17193950,0.0908,"Thursday, January 28, 2016",,,,4.5,TRUE,5,,,4.5,66,2154,3961,3961,,,2154,,6111,2,4,2,702,,,34171476,-118984048,6834,,,,,,1111,261,,61110058.02,34278,2061,46736,96351,10,,1,,,,,2003,2,,401000,1145000,2015,744000,12445.5596,,,6.11101E+13
13939219,0.4498,"Thursday, January 28, 2016",1,,,8,TRUE,6,,,8,,,6923,6923,,,,,6059,2,7,3,858,,6,33780948,-117799720,14332,1,,,,1,122,261,,60590219.14,40081,1286,,97005,10,,2,,,,,1998,1,,1339745,1835964,2015,496219,19717.5801,,,6.05902E+13
17287169,0.0109,"Thursday, January 28, 2016",,,,3.5,TRUE,4,,,3.5,,3231,3231,3231,,,3231,,6111,2,3,2,584,,,34196388,-118779808,19592,1,450,,,1,1111,261,,61110074.06,53655,2061,,96393,8,,1,,,184,,1988,1,,665996,1331992,2015,665996,16549.8594,,,6.11101E+13
13938928,-0.0954,"Thursday, January 28, 2016",,,,2,FALSE,4,,,2,,,1729,1729,,,,,6059,,2,2,462,,,33774748,-117810048,8424,,,,,,122,261,,60590758.08,33252,1286,,97067,8,,,,,,,1960,1,,88627,445084,2015,356457,4943.3999,,,6.05908E+13
10878897,0.0535,"Thursday, January 28, 2016",1,,,2,FALSE,3,,4,2,,,1591,1591,,,,,6037,,2,,,,2,34203560,-118385000,5600,,,,,,100,261,LAR1,60371224.2,12447,3101,41131,96450,0,,,,1,,,1967,,,111912,190955,2015,79043,2508.03,,,6.03712E+13
10731773,0.1222,"Thursday, January 28, 2016",,,,2,FALSE,3,,7,2,,,1532,1532,,,,,6037,,2,,,,2,34172260,-118621992,7137,1,,,,1,101,261,LAR1,60371372.01,12447,3101,48570,96389,0,,,,1,,,1954,,,198046,438941,2015,240895,5435.9702,,,6.03714E+13
